ParticipantID(1to12),condition(1to3),Target(1to7),Trial(1to20),PosTargetX,PosTargetY,PosX,PosY
3,2,3,15,0.0001007,0.27282,-0.012699,0.30635
3,2,3,16,3.1261e-05,0.27282,-0.0089029,0.30241
3,2,3,17,3.1261e-05,0.27282,-0.0097803,0.31714
3,2,3,18,3.1261e-05,0.27282,0.030938,0.33449
3,2,3,19,-1.7858e-05,0.27282,0.038973,0.31132
3,2,3,20,-4.5103e-17,0.27282,0.035554,0.30872
3,2,4,1,2.2768e-05,0.34782,0.030804,0.39539
3,2,4,2,6.2623e-05,0.34782,0.031364,0.39276
3,2,4,3,0.00015115,0.34782,0.0074097,0.41974
3,2,4,4,6.2623e-05,0.34782,0.011309,0.42003
3,2,4,5,0.00015115,0.34782,0.014563,0.41289
3,2,4,6,0.00015115,0.34782,0.0084405,0.41577
3,2,4,7,0.00015115,0.34782,0.029742,0.39902
3,2,4,8,0.00015115,0.34782,0.028408,0.39114
3,2,4,9,2.2768e-05,0.34782,0.022371,0.39789
3,2,4,10,-2.0817e-17,0.34782,0.011078,0.3897
3,2,4,11,-2.0817e-17,0.34782,0.014786,0.38699
3,2,4,12,2.2768e-05,0.34782,0.0072264,0.38372
3,2,4,13,0.00015115,0.34782,0.0025334,0.37833
3,2,4,14,0.00015115,0.34782,-0.012204,0.36882
3,2,4,15,6.2623e-05,0.34782,0.021857,0.38455
3,2,4,16,6.2623e-05,0.34782,-0.0004562,0.36748
3,2,4,17,-2.0817e-17,0.34782,0.010975,0.38234
3,2,4,18,-2.0817e-17,0.34782,-0.0016137,0.39097
3,2,4,19,6.2623e-05,0.34782,0.016184,0.3922
3,2,4,20,6.2623e-05,0.34782,0.026097,0.37407
3,2,5,1,0.09231,0.25653,0.1261,0.28103
3,2,5,2,0.092327,0.25652,0.1446,0.2901
3,2,5,3,0.092422,0.25649,0.13599,0.28995
3,2,5,4,0.092422,0.25649,0.13979,0.31147
3,2,5,5,0.092422,0.25649,0.12429,0.31135
3,2,5,6,0.092422,0.25649,0.11564,0.31544
3,2,5,7,0.092327,0.25652,0.13837,0.29838
3,2,5,8,0.092422,0.25649,0.13287,0.28362
3,2,5,9,0.092356,0.25651,0.13472,0.29067
3,2,5,10,0.09231,0.25653,0.12389,0.3237
3,2,5,11,0.09231,0.25653,0.11959,0.29493
3,2,5,12,0.09231,0.25653,0.11919,0.29858
3,2,5,13,0.092422,0.25649,0.10672,0.25753
3,2,5,14,0.092422,0.25649,0.1096,0.28217
3,2,5,15,0.092356,0.25651,0.10514,0.28278
3,2,5,16,0.092327,0.25652,0.11026,0.26798
3,2,5,17,0.09231,0.25653,0.13139,0.28594
3,2,5,18,0.09231,0.25653,0.13531,0.3085
3,2,5,19,0.09231,0.25653,0.13993,0.2781
3,2,5,20,0.09231,0.25653,0.13996,0.29056
3,2,6,1,0.17349,0.20963,0.20751,0.23941
3,2,6,2,0.17353,0.2096,0.21026,0.24119
3,2,6,3,0.17351,0.20962,0.21395,0.26381
3,2,6,4,0.17359,0.20956,0.22324,0.26075
3,2,6,5,0.17359,0.20956,0.20821,0.26696
3,2,6,6,0.17349,0.20963,0.19845,0.25849
3,2,6,7,0.17359,0.20956,0.21354,0.24986
3,2,6,8,0.17351,0.20962,0.19879,0.25963
3,2,6,9,0.17353,0.2096,0.21334,0.2453
3,2,6,10,0.17353,0.2096,0.20692,0.24662
3,2,6,11,0.17353,0.2096,0.20452,0.23831
3,2,6,12,0.17353,0.2096,0.20557,0.24587
3,2,6,13,0.17349,0.20963,0.2029,0.22044
3,2,6,14,0.17351,0.20962,0.19987,0.22428
3,2,6,15,0.17353,0.2096,0.20877,0.24264
3,2,6,16,0.17359,0.20956,0.20716,0.23501
3,2,6,17,0.17359,0.20956,0.22392,0.23052
3,2,6,18,0.17359,0.20956,0.22228,0.23985
3,2,6,19,0.17359,0.20956,0.22377,0.23757
3,2,6,20,0.17359,0.20956,0.22055,0.23544
3,2,7,1,0.23375,0.13778,0.27075,0.16247
3,2,7,2,0.23375,0.13778,0.28146,0.16321
3,2,7,3,0.2338,0.13769,0.28882,0.16623
3,2,7,4,0.23377,0.13775,0.27335,0.16411
3,2,7,5,0.23374,0.13779,0.28379,0.19128
3,2,7,6,0.23374,0.13779,0.26902,0.17721
3,2,7,7,0.23374,0.13779,0.26894,0.1711
3,2,7,8,0.23374,0.13779,0.27779,0.15703
3,2,7,9,0.23374,0.13779,0.26148,0.15697
3,2,7,10,0.23374,0.13779,0.27723,0.16907
3,2,7,11,0.23375,0.13778,0.27245,0.17177
3,2,7,12,0.2338,0.13769,0.25883,0.15558
3,2,7,13,0.23377,0.13775,0.26943,0.15176
3,2,7,14,0.2338,0.13769,0.2462,0.14312
3,2,7,15,0.23374,0.13779,0.25571,0.15261
3,2,7,16,0.23374,0.13779,0.26117,0.14969
3,2,7,17,0.23375,0.13778,0.27301,0.15699
3,2,7,18,0.23375,0.13778,0.27909,0.1588
3,2,7,19,0.23377,0.13775,0.27054,0.14047
3,2,7,20,0.23377,0.13775,0.25963,0.15096
3,3,1,1,-2.7548e-05,0.12282,0.01242,0.1612
3,3,1,2,-2.7548e-05,0.12282,0.011974,0.15886
3,3,1,3,-2.7548e-05,0.12282,0.03564,0.16743
3,3,1,4,-2.293e-05,0.12282,0.028558,0.15308
3,3,1,5,-1.3439e-05,0.12282,0.024505,0.14852
3,3,1,6,2.3852e-18,0.12282,0.032181,0.14585
3,3,1,7,-1.9489e-05,0.12282,0.024198,0.14643
3,3,1,8,-1.9489e-05,0.12282,0.019329,0.14234
3,3,1,9,-2.293e-05,0.12282,0.034304,0.15525
3,3,1,10,-2.293e-05,0.12282,0.033211,0.15172
3,3,1,11,-2.293e-05,0.12282,0.025864,0.15705
3,3,1,12,-1.3439e-05,0.12282,0.035436,0.12024
3,3,1,13,2.3852e-18,0.12282,0.030344,0.15884
3,3,1,14,2.3852e-18,0.12282,0.027928,0.14377
3,3,1,15,-1.3439e-05,0.12282,0.028499,0.16806
3,3,1,16,-1.3439e-05,0.12282,0.020197,0.135
3,3,1,17,-1.3439e-05,0.12282,0.032502,0.14281
3,3,1,18,-1.3439e-05,0.12282,0.034406,0.13164
3,3,1,19,-1.9489e-05,0.12282,0.035845,0.15065
3,3,1,20,-2.293e-05,0.12282,0.041926,0.15184
3,3,2,1,2.1646e-05,0.19782,0.0072688,0.22808
3,3,2,2,-2.06e-17,0.19782,0.023938,0.25482
3,3,2,3,-1.5287e-05,0.19782,0.022929,0.25834
3,3,2,4,-1.5287e-05,0.19782,0.039058,0.24285
3,3,2,5,-1.5287e-05,0.19782,0.030593,0.24163
3,3,2,6,-1.5287e-05,0.19782,0.027439,0.24443
3,3,2,7,-9.7447e-06,0.19782,0.034147,0.25384
3,3,2,8,2.1646e-05,0.19782,0.033889,0.25089
3,3,2,9,-9.7447e-06,0.19782,0.041067,0.23055
3,3,2,10,-2.06e-17,0.19782,0.051519,0.25113
3,3,2,11,-2.06e-17,0.19782,0.036311,0.23619
3,3,2,12,2.1646e-05,0.19782,0.028908,0.2365
3,3,2,13,-1.5287e-05,0.19782,0.029938,0.23958
3,3,2,14,-1.5287e-05,0.19782,0.037836,0.23934
3,3,2,15,-1.5287e-05,0.19782,0.034757,0.23315
3,3,2,16,-1.5287e-05,0.19782,0.028118,0.24141
3,3,2,17,-1.5287e-05,0.19782,0.023161,0.23723
3,3,2,18,-1.5287e-05,0.19782,0.037024,0.23739
3,3,2,19,-1.5287e-05,0.19782,0.042672,0.26173
3,3,2,20,-9.7447e-06,0.19782,0.048842,0.23939
3,3,3,1,1.3439e-05,0.27282,0.0056516,0.32842
3,3,3,2,4.3291e-05,0.27282,0.0057529,0.32252
3,3,3,3,4.3291e-05,0.27282,0.031039,0.33355
3,3,3,4,-7.6435e-06,0.27282,0.039969,0.33753
3,3,3,5,-7.6435e-06,0.27282,0.024987,0.32254
3,3,3,6,-7.6435e-06,0.27282,0.026002,0.32498
3,3,3,7,1.3439e-05,0.27282,0.035708,0.33115
3,3,3,8,1.3439e-05,0.27282,0.036312,0.32712
3,3,3,9,-3.3827e-17,0.27282,0.031208,0.32539
3,3,3,10,1.3439e-05,0.27282,0.020519,0.31594
3,3,3,11,-7.6435e-06,0.27282,0.017536,0.31944
3,3,3,12,-3.3827e-17,0.27282,0.036099,0.31743
3,3,3,13,-3.3827e-17,0.27282,0.0086015,0.32086
3,3,3,14,4.3291e-05,0.27282,0.019909,0.31808
3,3,3,15,4.3291e-05,0.27282,0.024944,0.34848
3,3,3,16,4.3291e-05,0.27282,0.03188,0.32641
3,3,3,17,4.3291e-05,0.27282,0.019138,0.3197
3,3,3,18,4.3291e-05,0.27282,0.01362,0.31307
3,3,3,19,-7.6435e-06,0.27282,0.023116,0.31112
3,3,3,20,-7.6435e-06,0.27282,0.047809,0.31396
3,3,4,1,9.7447e-06,0.34782,-0.0053365,0.37846
3,3,4,2,2.6878e-05,0.34782,0.0058495,0.39362
3,3,4,3,2.6878e-05,0.34782,0.041762,0.40057
3,3,4,4,2.6878e-05,0.34782,0.042288,0.39063
3,3,4,5,2.6878e-05,0.34782,0.034335,0.40002
3,3,4,6,9.7447e-06,0.34782,0.023455,0.39313
3,3,4,7,9.7447e-06,0.34782,-0.008511,0.39972
3,3,4,8,6.4937e-05,0.34782,0.0069122,0.40564
3,3,4,9,-3.8598e-17,0.34782,0.0010686,0.40921
3,3,4,10,-3.8598e-17,0.34782,0.015481,0.38346
3,3,4,11,-3.8598e-17,0.34782,0.035815,0.39105
3,3,4,12,2.6878e-05,0.34782,0.036056,0.39651
3,3,4,13,9.7447e-06,0.34782,0.017366,0.3997
3,3,4,14,9.7447e-06,0.34782,0.014811,0.40277
3,3,4,15,9.7447e-06,0.34782,0.023861,0.40705
3,3,4,16,6.4937e-05,0.34782,0.021995,0.39931
3,3,4,17,-3.8598e-17,0.34782,0.028534,0.4113
3,3,4,18,9.7447e-06,0.34782,0.013521,0.41846
3,3,4,19,2.6878e-05,0.34782,0.021433,0.39106
3,3,4,20,-3.8598e-17,0.34782,0.028445,0.39718
3,3,5,1,0.092382,0.25651,0.11709,0.29576
3,3,5,2,0.092382,0.25651,0.12846,0.31213
3,3,5,3,0.092382,0.25651,0.15438,0.29662
3,3,5,4,0.092382,0.25651,0.18779,0.29963
3,3,5,5,0.092382,0.25651,0.14666,0.2985
3,3,5,6,0.092334,0.25653,0.12989,0.3111
3,3,5,7,0.092334,0.25653,0.14028,0.30995
3,3,5,8,0.092334,0.25653,0.14693,0.28766
3,3,5,9,0.092341,0.25653,0.1504,0.29075
3,3,5,10,0.092353,0.25652,0.17827,0.30079
3,3,5,11,0.092382,0.25651,0.16157,0.28494
3,3,5,12,0.092382,0.25651,0.15269,0.27588
3,3,5,13,0.092341,0.25653,0.14239,0.29102
3,3,5,14,0.092353,0.25652,0.13613,0.29432
3,3,5,15,0.092353,0.25652,0.16708,0.29643
3,3,5,16,0.092334,0.25653,0.14432,0.28996
3,3,5,17,0.092334,0.25653,0.15946,0.29149
3,3,5,18,0.092382,0.25651,0.14523,0.2818
3,3,5,19,0.092382,0.25651,0.17168,0.29871
3,3,5,20,0.092382,0.25651,0.15097,0.30408
3,3,6,1,0.17355,0.20963,0.20174,0.2481
3,3,6,2,0.17353,0.20964,0.21766,0.24246
3,3,6,3,0.17353,0.20964,0.25259,0.23598
3,3,6,4,0.17354,0.20964,0.26598,0.23692
3,3,6,5,0.17354,0.20964,0.26869,0.22532
3,3,6,6,0.17354,0.20964,0.25737,0.22862
3,3,6,7,0.17357,0.20961,0.2444,0.24515
3,3,6,8,0.17357,0.20961,0.2589,0.22653
3,3,6,9,0.17355,0.20963,0.23875,0.22817
3,3,6,10,0.17355,0.20963,0.24502,0.23478
3,3,6,11,0.17353,0.20964,0.2343,0.22548
3,3,6,12,0.17353,0.20964,0.23426,0.20887
3,3,6,13,0.17354,0.20964,0.23299,0.22597
3,3,6,14,0.17355,0.20963,0.23555,0.24106
3,3,6,15,0.17357,0.20961,0.23313,0.2446
3,3,6,16,0.17357,0.20961,0.22984,0.23847
3,3,6,17,0.17357,0.20961,0.24311,0.22097
3,3,6,18,0.17353,0.20964,0.24352,0.20611
3,3,6,19,0.17353,0.20964,0.22815,0.21937
3,3,6,20,0.17353,0.20964,0.25294,0.21651
3,3,7,1,0.2338,0.13781,0.26219,0.16002
3,3,7,2,0.2338,0.1378,0.28514,0.16676
3,3,7,3,0.23381,0.13779,0.29775,0.13468
3,3,7,4,0.23381,0.13779,0.30973,0.14883
3,3,7,5,0.23381,0.13779,0.2895,0.14497
3,3,7,6,0.23382,0.13776,0.27979,0.1629
3,3,7,7,0.2338,0.13781,0.28568,0.13348
3,3,7,8,0.2338,0.1378,0.28936,0.14284
3,3,7,9,0.23381,0.13779,0.29977,0.13468
3,3,7,10,0.23381,0.13779,0.29069,0.11784
3,3,7,11,0.23381,0.13779,0.29291,0.14337
3,3,7,12,0.23382,0.13776,0.30001,0.13155
3,3,7,13,0.23382,0.13776,0.29156,0.13484
3,3,7,14,0.23382,0.13776,0.2942,0.14172
3,3,7,15,0.23382,0.13776,0.2879,0.14889
3,3,7,16,0.23382,0.13776,0.28485,0.13825
3,3,7,17,0.23382,0.13776,0.293,0.13953
3,3,7,18,0.2338,0.13781,0.30336,0.13372
3,3,7,19,0.23381,0.13779,0.30668,0.15087
3,3,7,20,0.2338,0.1378,0.29199,0.1238
4,1,1,1,-1.8648e-17,0.12285,0.023065,0.14713
4,1,1,2,-1.8648e-17,0.12285,0.0021743,0.15833
4,1,1,3,-1.3159e-05,0.12285,0.0071903,0.16125
4,1,1,4,-1.3159e-05,0.12285,0.022093,0.14973
4,1,1,5,-1.3159e-05,0.12285,0.019894,0.15763
4,1,1,6,-7.7141e-06,0.12285,0.021256,0.14233
4,1,1,7,-1.1187e-05,0.12285,0.023399,0.1536
4,1,1,8,-1.3159e-05,0.12285,0.016629,0.15566
4,1,1,9,-1.3159e-05,0.12285,0.019357,0.15988
4,1,1,10,-1.1187e-05,0.12285,0.013313,0.15557
4,1,1,11,-1.8648e-17,0.12285,0.020584,0.15895
4,1,1,12,-1.8648e-17,0.12285,0.011509,0.14031
4,1,1,13,-7.7141e-06,0.12285,0.019617,0.13922
4,1,1,14,-7.7141e-06,0.12285,0.033022,0.14611
4,1,1,15,-1.1187e-05,0.12285,0.026128,0.15842
4,1,1,16,-1.1187e-05,0.12285,0.023923,0.13257
4,1,1,17,-1.8648e-17,0.12285,0.027435,0.15357
4,1,1,18,-1.8648e-17,0.12285,0.0078893,0.14565
4,1,1,19,-1.3159e-05,0.12285,0.010949,0.13354
4,1,1,20,-1.3159e-05,0.12285,0.012799,0.14338
4,1,2,1,-3.1659e-17,0.19784,0.00026115,0.22078
4,1,2,2,1.2424e-05,0.19784,0.014718,0.22719
4,1,2,3,1.2424e-05,0.19784,0.018129,0.22618
4,1,2,4,-5.5937e-06,0.19784,0.031355,0.23708
4,1,2,5,-8.7689e-06,0.19784,0.018058,0.2302
4,1,2,6,-8.7689e-06,0.19784,0.021794,0.22143
4,1,2,7,-8.7689e-06,0.19784,0.02489,0.24003
4,1,2,8,-3.1659e-17,0.19784,0.02,0.24122
4,1,2,9,-3.1659e-17,0.19784,0.015817,0.24298
4,1,2,10,1.2424e-05,0.19784,0.02238,0.2234
4,1,2,11,1.2424e-05,0.19784,0.018582,0.23335
4,1,2,12,1.2424e-05,0.19784,0.014307,0.20936
4,1,2,13,-8.7689e-06,0.19784,0.028177,0.21673
4,1,2,14,-5.5937e-06,0.19784,0.021967,0.22966
4,1,2,15,-5.5937e-06,0.19784,0.031232,0.22006
4,1,2,16,-5.5937e-06,0.19784,0.026137,0.22384
4,1,2,17,-5.5937e-06,0.19784,0.011707,0.22968
4,1,2,18,-5.5937e-06,0.19784,0.029066,0.22484
4,1,2,19,-8.7689e-06,0.19784,0.031688,0.24883
4,1,2,20,-8.7689e-06,0.19784,0.036334,0.24342
4,1,3,1,2.4847e-05,0.27284,0.026551,0.30698
4,1,3,2,7.7141e-06,0.27284,0.01555,0.29977
4,1,3,3,7.7141e-06,0.27284,0.014516,0.29677
4,1,3,4,7.7141e-06,0.27284,0.017609,0.29462
4,1,3,5,7.7141e-06,0.27284,0.016709,0.30343
4,1,3,6,2.4847e-05,0.27284,0.020659,0.30405
4,1,3,7,-4.3788e-06,0.27284,0.029377,0.30685
4,1,3,8,-4.3788e-06,0.27284,0.031354,0.32065
4,1,3,9,-3.9031e-18,0.27284,0.029298,0.32685
4,1,3,10,-3.9031e-18,0.27284,0.029473,0.30426
4,1,3,11,-3.9031e-18,0.27284,0.033029,0.29565
4,1,3,12,2.4847e-05,0.27284,0.022988,0.30495
4,1,3,13,7.7141e-06,0.27284,0.026425,0.29048
4,1,3,14,7.7141e-06,0.27284,0.03672,0.30261
4,1,3,15,-4.3788e-06,0.27284,0.0249,0.31405
4,1,3,16,-4.3788e-06,0.27284,0.03796,0.30608
4,1,3,17,-4.3788e-06,0.27284,0.03024,0.31028
4,1,3,18,-4.3788e-06,0.27284,0.038019,0.31521
4,1,3,19,-4.3788e-06,0.27284,0.04037,0.30222
4,1,3,20,2.4847e-05,0.27284,0.042887,0.33241
4,1,4,1,5.5824e-06,0.34783,0.019722,0.35412
4,1,4,2,1.5417e-05,0.34783,-0.0018553,0.35348
4,1,4,3,1.5417e-05,0.34783,0.01782,0.35972
4,1,4,4,1.5417e-05,0.34783,0.014499,0.38046
4,1,4,5,5.5824e-06,0.34783,0.024497,0.37941
4,1,4,6,3.7259e-05,0.34783,0.035474,0.39177
4,1,4,7,-2.6021e-17,0.34783,0.029421,0.37211
4,1,4,8,1.5417e-05,0.34783,0.029354,0.39144
4,1,4,9,1.5417e-05,0.34783,0.026167,0.37218
4,1,4,10,1.5417e-05,0.34783,0.034211,0.3923
4,1,4,11,5.5824e-06,0.34783,0.031645,0.39079
4,1,4,12,5.5824e-06,0.34783,0.041624,0.37404
4,1,4,13,-2.6021e-17,0.34783,0.027621,0.35868
4,1,4,14,-2.6021e-17,0.34783,0.045998,0.36921
4,1,4,15,-2.6021e-17,0.34783,0.029566,0.37309
4,1,4,16,1.5417e-05,0.34783,0.040452,0.37039
4,1,4,17,3.7259e-05,0.34783,0.032389,0.38361
4,1,4,18,3.7259e-05,0.34783,0.05179,0.38814
4,1,4,19,3.7259e-05,0.34783,0.040253,0.3917
4,1,4,20,-2.6021e-17,0.34783,0.040649,0.39368
4,1,5,1,0.092343,0.25655,0.10697,0.29158
4,1,5,2,0.092351,0.25655,0.11088,0.27666
4,1,5,3,0.092351,0.25655,0.11269,0.29476
4,1,5,4,0.092367,0.25654,0.12268,0.29155
4,1,5,5,0.092367,0.25654,0.1123,0.28899
4,1,5,6,0.092343,0.25655,0.12186,0.28456
4,1,5,7,0.092339,0.25655,0.12121,0.29575
4,1,5,8,0.092339,0.25655,0.14519,0.29495
4,1,5,9,0.092339,0.25655,0.12755,0.28852
4,1,5,10,0.092351,0.25655,0.12221,0.29724
4,1,5,11,0.092351,0.25655,0.12128,0.28832
4,1,5,12,0.092367,0.25654,0.1286,0.28796
4,1,5,13,0.092343,0.25655,0.14198,0.28382
4,1,5,14,0.092343,0.25655,0.14462,0.28178
4,1,5,15,0.092351,0.25655,0.13736,0.28732
4,1,5,16,0.092351,0.25655,0.13206,0.29203
4,1,5,17,0.092351,0.25655,0.13115,0.30748
4,1,5,18,0.092339,0.25655,0.14667,0.30734
4,1,5,19,0.092351,0.25655,0.13217,0.2788
4,1,5,20,0.092367,0.25654,0.14398,0.29926
4,1,6,1,0.17357,0.20965,0.1846,0.23109
4,1,6,2,0.17354,0.20967,0.19653,0.24535
4,1,6,3,0.17354,0.20967,0.19285,0.23509
4,1,6,4,0.17355,0.20967,0.21986,0.24211
4,1,6,5,0.17355,0.20967,0.20584,0.23785
4,1,6,6,0.17355,0.20967,0.20856,0.21993
4,1,6,7,0.17355,0.20966,0.21197,0.23298
4,1,6,8,0.17355,0.20967,0.21227,0.23792
4,1,6,9,0.17357,0.20965,0.20446,0.24565
4,1,6,10,0.17354,0.20967,0.21372,0.24099
4,1,6,11,0.17354,0.20967,0.2038,0.23984
4,1,6,12,0.17354,0.20967,0.21191,0.24849
4,1,6,13,0.17354,0.20967,0.22632,0.23053
4,1,6,14,0.17354,0.20967,0.21959,0.23473
4,1,6,15,0.17354,0.20967,0.21992,0.23139
4,1,6,16,0.17355,0.20966,0.20935,0.24249
4,1,6,17,0.17357,0.20965,0.20506,0.22767
4,1,6,18,0.17355,0.20967,0.20295,0.24449
4,1,6,19,0.17355,0.20967,0.20499,0.2416
4,1,6,20,0.17357,0.20965,0.20993,0.23814
4,1,7,1,0.23383,0.13782,0.253,0.16326
4,1,7,2,0.23381,0.13784,0.25418,0.15645
4,1,7,3,0.23382,0.13783,0.26803,0.15196
4,1,7,4,0.23382,0.13783,0.27451,0.16608
4,1,7,5,0.23381,0.13784,0.2579,0.14723
4,1,7,6,0.23381,0.13784,0.25971,0.15168
4,1,7,7,0.23381,0.13784,0.26598,0.14537
4,1,7,8,0.23383,0.13782,0.26509,0.15972
4,1,7,9,0.23383,0.13782,0.26349,0.16073
4,1,7,10,0.23381,0.13784,0.26343,0.15847
4,1,7,11,0.23381,0.13784,0.26723,0.16177
4,1,7,12,0.23381,0.13784,0.2596,0.15797
4,1,7,13,0.23382,0.13783,0.27223,0.14653
4,1,7,14,0.23382,0.13783,0.26177,0.15887
4,1,7,15,0.23382,0.13783,0.27042,0.1396
4,1,7,16,0.23381,0.13784,0.26637,0.15428
4,1,7,17,0.23381,0.13784,0.25763,0.16615
4,1,7,18,0.23381,0.13784,0.27487,0.17105
4,1,7,19,0.23381,0.13784,0.26558,0.16354
4,1,7,20,0.23383,0.13782,0.28129,0.1676
4,2,1,1,-5.7106e-05,0.12282,0.029173,0.11942
4,2,1,2,-5.7106e-05,0.12282,0.0061416,0.12287
4,2,1,3,2.1684e-18,0.12282,0.022146,0.14163
4,2,1,4,-4.8536e-05,0.12282,0.027248,0.14142
4,2,1,5,-4.8536e-05,0.12282,0.029437,0.14039
4,2,1,6,-4.8536e-05,0.12282,0.02735,0.14689
4,2,1,7,-3.3469e-05,0.12282,0.025733,0.1585
4,2,1,8,2.1684e-18,0.12282,0.034264,0.1386
4,2,1,9,-3.3469e-05,0.12282,0.033576,0.13731
4,2,1,10,-3.3469e-05,0.12282,0.011839,0.15697
4,2,1,11,-3.3469e-05,0.12282,0.03501,0.13855
4,2,1,12,-5.7106e-05,0.12282,0.033227,0.15651
4,2,1,13,-5.7106e-05,0.12282,0.023409,0.14094
4,2,1,14,-4.8536e-05,0.12282,0.02285,0.1528
4,2,1,15,-5.7106e-05,0.12282,0.024911,0.12605
4,2,1,16,-3.3469e-05,0.12282,0.018277,0.13562
4,2,1,17,-3.3469e-05,0.12282,0.018583,0.14555
4,2,1,18,-4.8536e-05,0.12282,0.031387,0.13357
4,2,1,19,-4.8536e-05,0.12282,0.038266,0.13975
4,2,1,20,2.1684e-18,0.12282,0.039147,0.1516
4,2,2,1,5.3906e-05,0.19782,0.0061961,0.21716
4,2,2,2,5.3906e-05,0.19782,0.010117,0.22825
4,2,2,3,-2.4268e-05,0.19782,0.036547,0.22918
4,2,2,4,-2.4268e-05,0.19782,0.023381,0.23213
4,2,2,5,-3.807e-05,0.19782,0.010709,0.24089
4,2,2,6,5.3906e-05,0.19782,0.031084,0.21727
4,2,2,7,5.3906e-05,0.19782,0.03494,0.21855
4,2,2,8,-7.8063e-18,0.19782,0.039815,0.22614
4,2,2,9,-2.4268e-05,0.19782,0.04619,0.22471
4,2,2,10,-2.4268e-05,0.19782,0.028863,0.22646
4,2,2,11,-7.8063e-18,0.19782,0.033867,0.23305
4,2,2,12,-7.8063e-18,0.19782,0.041409,0.2255
4,2,2,13,-7.8063e-18,0.19782,0.030193,0.22979
4,2,2,14,5.3906e-05,0.19782,0.030209,0.21405
4,2,2,15,-3.807e-05,0.19782,0.038,0.19571
4,2,2,16,5.3906e-05,0.19782,0.030195,0.23421
4,2,2,17,-2.4268e-05,0.19782,0.047322,0.21801
4,2,2,18,-7.8063e-18,0.19782,0.03676,0.21499
4,2,2,19,-7.8063e-18,0.19782,0.039489,0.22603
4,2,2,20,-7.8063e-18,0.19782,0.032577,0.21603
4,2,3,1,-1.9035e-05,0.27282,0.035774,0.30825
4,2,3,2,-1.9035e-05,0.27282,0.024051,0.29926
4,2,3,3,1.7347e-18,0.27282,0.019709,0.3199
4,2,3,4,3.3469e-05,0.27282,0.026896,0.30843
4,2,3,5,-1.9035e-05,0.27282,0.033515,0.32644
4,2,3,6,-1.9035e-05,0.27282,0.030508,0.29333
4,2,3,7,-1.9035e-05,0.27282,0.027318,0.30046
4,2,3,8,0.00010781,0.27282,0.044657,0.31321
4,2,3,9,0.00010781,0.27282,0.045518,0.29633
4,2,3,10,0.00010781,0.27282,0.033894,0.31937
4,2,3,11,-1.9035e-05,0.27282,0.040471,0.31317
4,2,3,12,1.7347e-18,0.27282,0.025711,0.32115
4,2,3,13,3.3469e-05,0.27282,0.041969,0.28043
4,2,3,14,3.3469e-05,0.27282,0.030656,0.28314
4,2,3,15,3.3469e-05,0.27282,0.041861,0.29538
4,2,3,16,0.00010781,0.27282,0.047484,0.27703
4,2,3,17,0.00010781,0.27282,0.02623,0.29633
4,2,3,18,1.7347e-18,0.27282,0.049929,0.29694
4,2,3,19,-1.9035e-05,0.27282,0.045029,0.30649
4,2,3,20,3.3469e-05,0.27282,0.039633,0.26715
4,2,4,1,6.6938e-05,0.34782,0.024419,0.34762
4,2,4,2,6.6938e-05,0.34782,0.015845,0.36256
4,2,4,3,6.6938e-05,0.34782,0.030964,0.39095
4,2,4,4,6.6938e-05,0.34782,0.028023,0.39563
4,2,4,5,6.6938e-05,0.34782,0.021363,0.32943
4,2,4,6,0.00016172,0.34782,0.011686,0.36001
4,2,4,7,-1.2143e-17,0.34782,0.030526,0.33699
4,2,4,8,2.4268e-05,0.34782,0.02573,0.36766
4,2,4,9,2.4268e-05,0.34782,0.054163,0.35844
4,2,4,10,2.4268e-05,0.34782,0.025778,0.32673
4,2,4,11,2.4268e-05,0.34782,0.029478,0.37533
4,2,4,12,-1.2143e-17,0.34782,0.030303,0.35124
4,2,4,13,-1.2143e-17,0.34782,0.03605,0.3275
4,2,4,14,0.00016172,0.34782,0.023887,0.3375
4,2,4,15,0.00016172,0.34782,0.027782,0.32959
4,2,4,16,6.6938e-05,0.34782,0.051488,0.34633
4,2,4,17,2.4268e-05,0.34782,0.040401,0.36005
4,2,4,18,0.00016172,0.34782,0.060763,0.34671
4,2,4,19,0.00016172,0.34782,0.039422,0.35643
4,2,4,20,2.4268e-05,0.34782,0.039838,0.36031
4,2,5,1,0.092325,0.25651,0.13112,0.27833
4,2,5,2,0.092325,0.25651,0.12801,0.27661
4,2,5,3,0.092307,0.25652,0.13339,0.2797
4,2,5,4,0.092356,0.2565,0.12586,0.27369
4,2,5,5,0.092356,0.2565,0.13604,0.28034
4,2,5,6,0.092356,0.2565,0.1261,0.28364
4,2,5,7,0.092426,0.25648,0.13555,0.28672
4,2,5,8,0.092356,0.2565,0.1284,0.29094
4,2,5,9,0.092356,0.2565,0.14755,0.28991
4,2,5,10,0.092307,0.25652,0.13524,0.28211
4,2,5,11,0.092325,0.25651,0.13709,0.28858
4,2,5,12,0.092356,0.2565,0.14037,0.28006
4,2,5,13,0.092356,0.2565,0.13381,0.2853
4,2,5,14,0.092426,0.25648,0.12125,0.29156
4,2,5,15,0.092325,0.25651,0.13785,0.28713
4,2,5,16,0.092307,0.25652,0.13631,0.28225
4,2,5,17,0.092307,0.25652,0.13999,0.27308
4,2,5,18,0.092307,0.25652,0.14374,0.2768
4,2,5,19,0.092307,0.25652,0.14079,0.2808
